Event ID,Outage Start,YEAR,MONTH,Season,State,Postal Code,Climate Region,NERC Region,Climate Category,Cause Category,Cause Detail,Duration Minutes,Duration Hours,Duration Bucket,Customers Affected,Urban Population Density,Outage Count
215,2009-08-12 18:25:00,2009,8,Summer,Texas,TX,South,TRE,Warm,Severe Weather,Thunderstorm,215.0,3.5833333333333335,Under 1 day,73000.0,2435.3,1
226,2009-08-21 19:00:00,2009,8,Summer,Texas,TX,South,TRE,Warm,Severe Weather,Thunderstorm,1500.0,25.0,1 to 3 days,80000.0,2435.3,1
1533,2009-08-29 11:00:00,2009,8,Summer,South Dakota,SD,West North Central,MRO,Warm,Islanding,,181.0,3.0166666666666666,Under 1 day,,2038.3,1
1532,2009-08-29 22:54:00,2009,8,Summer,South Dakota,SD,West North Central,RFC,Warm,Islanding,,59.0,0.9833333333333333,Under 1 day,,2038.3,1
1225,2009-08-31 10:31:00,2009,8,Summer,California,CA,West,WECC,Warm,Public Appeal,,89.0,1.4833333333333334,Under 1 day,,4303.7,1
90,2009-10-07 05:45:00,2009,10,Fall,Michigan,MI,East North Central,RFC,Warm,Severe Weather,Storm,3915.0,65.25,1 to 3 days,75000.0,2034.1,1
1183,2009-10-09 18:30:00,2009,10,Fall,California,CA,West,WECC,Warm,System Operability Disruption,Transmission Interruption,40.0,0.6666666666666666,Under 1 day,,4303.7,1
1352,2009-10-13 12:48:00,2009,10,Fall,Wyoming,WY,West North Central,WECC,Warm,Severe Weather,Winter Storm,106.0,1.7666666666666666,Under 1 day,35500.0,1876.2,1
1126,2009-10-13 15:45:00,2009,10,Fall,California,CA,West,WECC,Warm,Severe Weather,Heavy Wind,125.0,2.0833333333333335,Under 1 day,94000.0,4303.7,1
1193,2009-10-13 16:00:00,2009,10,Fall,California,CA,West,WECC,Warm,Severe Weather,Wind/Rain,390.0,6.5,Under 1 day,859554.0,4303.7,1
1102,2009-11-18 06:15:00,2009,11,Fall,California,CA,West,WECC,Warm,Equipment Failure,Switching,945.0,15.75,Under 1 day,,4303.7,1
1191,2009-12-07 22:00:00,2009,12,Winter,California,CA,West,WECC,Warm,Equipment Failure,,1080.0,18.0,Under 1 day,,4303.7,1
501,2009-12-08 01:00:00,2009,12,Winter,Arizona,AZ,Southwest,WECC,Warm,Severe Weather,,4200.0,70.0,1 to 3 days,140000.0,2625.4,1
1269,2009-12-08 06:34:00,2009,12,Winter,California,CA,West,WECC,Warm,System Operability Disruption,,326.0,5.433333333333334,Under 1 day,,4303.7,1
728,2009-12-09 13:37:00,2009,12,Winter,Ohio,OH,Central,RFC,Warm,Severe Weather,,1733.0,28.883333333333333,1 to 3 days,48102.0,2033.7,1
114,2009-12-10 17:45:00,2009,12,Winter,Michigan,MI,East North Central,RFC,Warm,Severe Weather,,3015.0,50.25,1 to 3 days,65562.0,2034.1,1
764,2009-12-18 22:55:00,2009,12,Winter,North Carolina,NC,Southeast,SERC,Warm,Severe Weather,,1460.0,24.333333333333332,1 to 3 days,47000.0,1367.2,1
1026,2010-01-06 18:00:00,2010,1,Winter,Louisiana,LA,South,SERC,Warm,Public Appeal,,2880.0,48.0,1 to 3 days,,1685.8,1
1047,2010-01-11 03:45:00,2010,1,Winter,Florida,FL,Southeast,"FRCC, SERC",Warm,System Operability Disruption,,372.0,6.2,Under 1 day,,2315.2,1
1172,2010-01-18 11:30:00,2010,1,Winter,California,CA,West,WECC,Warm,Severe Weather,Storm,14190.0,236.5,More than 3 days,1700000.0,4303.7,1
1132,2010-01-19 07:30:00,2010,1,Winter,California,CA,West,WECC,Warm,Severe Weather,Storm,294.0,4.9,Under 1 day,30000.0,4303.7,1
1116,2010-01-19 14:30:00,2010,1,Winter,California,CA,West,WECC,Warm,Severe Weather,Storm,1470.0,24.5,1 to 3 days,50000.0,4303.7,1
1176,2010-01-20 13:00:00,2010,1,Winter,California,CA,West,WECC,Warm,Severe Weather,Storm,6070.0,101.16666666666667,More than 3 days,147223.0,4303.7,1
1415,2010-01-28 12:00:00,2010,1,Winter,Oklahoma,OK,South,SPP,Warm,Severe Weather,Winter Storm,7200.0,120.0,More than 3 days,68705.0,1901.7,1
1417,2010-02-01 14:32:00,2010,2,Winter,Oklahoma,OK,South,SPP,Warm,Severe Weather,Winter Storm,148.0,2.466666666666667,Under 1 day,,1901.7,1
803,2010-02-05 15:00:00,2010,2,Winter,New Jersey,NJ,Northeast,RFC,Warm,Severe Weather,Winter Storm,11580.0,193.0,More than 3 days,221000.0,2851.2,1
841,2010-02-05 19:00:00,2010,2,Winter,District of Columbia,DC,Northeast,RFC,Warm,Severe Weather,Winter Storm,9886.0,164.76666666666668,More than 3 days,97651.0,9856.5,1
583,2010-02-05 22:30:00,2010,2,Winter,Pennsylvania,PA,Northeast,RFC,Warm,Severe Weather,Winter Storm,9450.0,157.5,More than 3 days,57000.0,2123.4,1
634,2010-02-09 18:00:00,2010,2,Winter,Pennsylvania,PA,Northeast,RFC,Warm,Severe Weather,Winter Storm,7080.0,118.0,More than 3 days,223000.0,2123.4,1
232,2010-02-11 12:00:00,2010,2,Winter,Texas,TX,South,TRE,Warm,Severe Weather,Winter Storm,6300.0,105.0,More than 3 days,500000.0,2435.3,1
1162,2010-02-19 20:30:00,2010,2,Winter,California,CA,West,WECC,Warm,System Operability Disruption,,451.0,7.516666666666667,Under 1 day,,4303.7,1
964,2010-02-23 22:00:00,2010,2,Winter,New York,NY,Northeast,NPCC,Warm,Severe Weather,Winter Storm,2520.0,42.0,1 to 3 days,150000.0,4161.4,1
961,2010-02-25 17:00:00,2010,2,Winter,New York,NY,Northeast,NPCC,Warm,Severe Weather,Winter Storm,7320.0,122.0,More than 3 days,55000.0,4161.4,1
608,2010-03-13 01:00:00,2010,3,Spring,Pennsylvania,PA,Northeast,RFC,Warm,Severe Weather,Wind/Rain,5320.0,88.66666666666667,More than 3 days,177528.0,2123.4,1
1405,2010-03-13 12:00:00,2010,3,Spring,Connecticut,CT,Northeast,NPCC,Warm,Severe Weather,Wind/Rain,3305.0,55.083333333333336,1 to 3 days,50246.0,1721.9,1
959,2010-03-13 15:00:00,2010,3,Spring,New York,NY,Northeast,NPCC,Warm,Severe Weather,Wind/Rain,5760.0,96.0,More than 3 days,153000.0,4161.4,1
800,2010-03-13 16:00:00,2010,3,Spring,New Jersey,NJ,Northeast,RFC,Warm,Severe Weather,Flooding,3300.0,55.0,1 to 3 days,180000.0,2851.2,1
806,2010-03-13 18:00:00,2010,3,Spring,New Jersey,NJ,Northeast,RFC,Warm,Severe Weather,Wind/Rain,9719.0,161.98333333333332,More than 3 days,360000.0,2851.2,1
943,2010-03-13 18:00:00,2010,3,Spring,New York,NY,Northeast,NPCC,Warm,Severe Weather,Wind/Rain,9480.0,158.0,More than 3 days,173000.0,4161.4,1
1105,2010-03-31 23:59:00,2010,3,Spring,California,CA,West,WECC,Warm,System Operability Disruption,,56.0,0.9333333333333333,Under 1 day,290000.0,4303.7,1
1170,2010-03-31 23:59:00,2010,3,Spring,California,CA,West,WECC,Warm,System Operability Disruption,,39.0,0.65,Under 1 day,,4303.7,1
580,2010-04-16 17:15:00,2010,4,Spring,Pennsylvania,PA,Northeast,RFC,Warm,Severe Weather,Thunderstorm,2865.0,47.75,1 to 3 days,120000.0,2123.4,1
1030,2010-04-21 15:05:00,2010,4,Spring,Louisiana,LA,South,SERC,Warm,Equipment Failure,Generator Trip,295.0,4.916666666666667,Under 1 day,,1685.8,1
1149,2010-05-18 08:15:00,2010,5,Spring,California,CA,West,WECC,Normal,Equipment Failure,Breaker Trip,871.0,14.516666666666667,Under 1 day,,4303.7,1
337,2010-06-01 22:03:00,2010,6,Summer,Indiana,IN,Central,RFC,Normal,System Operability Disruption,,23187.0,386.45,More than 3 days,,1860.0,1
181,2010-06-02 20:18:00,2010,6,Summer,Texas,TX,South,TRE,Normal,Severe Weather,,2142.0,35.7,1 to 3 days,126000.0,2435.3,1
1219,2010-06-06 04:45:00,2010,6,Summer,California,CA,West,WECC,Normal,Islanding,,50.0,0.8333333333333334,Under 1 day,2650.0,4303.7,1
1501,2010-06-07 18:29:00,2010,6,Summer,Colorado,CO,Southwest,WECC,Normal,System Operability Disruption,,391.0,6.516666666666667,Under 1 day,31000.0,2836.1,1
182,2010-06-08 11:00:00,2010,6,Summer,Texas,TX,South,TRE,Normal,Severe Weather,Thunderstorm,360.0,6.0,Under 1 day,79741.0,2435.3,1
770,2010-06-09 14:18:00,2010,6,Summer,North Carolina,NC,Southeast,SERC,Normal,System Operability Disruption,Transmission Interruption,42.0,0.7,Under 1 day,4196.0,1367.2,1
967,2010-06-16 11:11:00,2010,6,Summer,New York,NY,Northeast,NPCC,Normal,System Operability Disruption,,21.0,0.35,Under 1 day,,4161.4,1
1012,2010-06-17 08:30:00,2010,6,Summer,Louisiana,LA,South,SPP,Normal,Public Appeal,,557.0,9.283333333333333,Under 1 day,,1685.8,1
1002,2010-06-17 09:30:00,2010,6,Summer,Louisiana,LA,South,SERC,Normal,Public Appeal,,430.0,7.166666666666667,Under 1 day,,1685.8,1
1017,2010-06-17 09:30:00,2010,6,Summer,Louisiana,LA,South,SERC,Normal,Public Appeal,,467.0,7.783333333333333,Under 1 day,,1685.8,1
1021,2010-06-17 09:30:00,2010,6,Summer,Louisiana,LA,South,SPP,Normal,Public Appeal,,430.0,7.166666666666667,Under 1 day,,1685.8,1
919,2010-06-17 10:49:00,2010,6,Summer,Montana,MT,West North Central,MRO,Normal,Islanding,,13.0,0.21666666666666667,Under 1 day,,1860.8,1
318,2010-06-18 15:30:00,2010,6,Summer,Indiana,IN,Central,RFC,Normal,Severe Weather,Thunderstorm,1980.0,33.0,1 to 3 days,94345.0,1860.0,1
358,2010-06-18 16:00:00,2010,6,Summer,Illinois,IL,Central,RFC,Normal,Severe Weather,,2700.0,45.0,1 to 3 days,400000.0,2877.6,1
152,2010-06-18 19:00:00,2010,6,Summer,Michigan,MI,East North Central,RFC,Normal,Severe Weather,Thunderstorm,600.0,10.0,Under 1 day,100000.0,2034.1,1
83,2010-06-18 20:00:00,2010,6,Summer,Michigan,MI,East North Central,RFC,Normal,Severe Weather,,5730.0,95.5,More than 3 days,150000.0,2034.1,1
717,2010-06-21 13:48:00,2010,6,Summer,Ohio,OH,Central,RFC,Normal,Severe Weather,Thunderstorm,1843.0,30.716666666666665,1 to 3 days,50636.0,2033.7,1
1298,2010-06-22 15:34:00,2010,6,Summer,Arkansas,AR,South,SERC,Normal,Public Appeal,,206.0,3.433333333333333,Under 1 day,25159.0,1492.8,1
350,2010-06-23 17:00:00,2010,6,Summer,Illinois,IL,Central,RFC,Normal,Severe Weather,,2680.0,44.666666666666664,1 to 3 days,300000.0,2877.6,1
332,2010-06-23 17:48:00,2010,6,Summer,Indiana,IN,Central,RFC,Normal,Severe Weather,Thunderstorm,513.0,8.55,Under 1 day,53000.0,1860.0,1
796,2010-06-24 15:00:00,2010,6,Summer,New Jersey,NJ,Northeast,RFC,Normal,Severe Weather,Thunderstorm,7020.0,117.0,More than 3 days,150000.0,2851.2,1
633,2010-06-24 15:30:00,2010,6,Summer,Pennsylvania,PA,Northeast,RFC,Normal,Severe Weather,Thunderstorm,7709.0,128.48333333333332,More than 3 days,355000.0,2123.4,1
1272,2010-06-25 23:36:00,2010,6,Summer,California,CA,West,WECC,Normal,Islanding,,122.0,2.033333333333333,Under 1 day,,4303.7,1
868,2010-07-06 03:47:00,2010,7,Summer,Delaware,DE,Northeast,RFC,Cold,Equipment Failure,Transformer Outage,50.0,0.8333333333333334,Under 1 day,18400.0,1838.3,1
619,2010-07-07 16:13:00,2010,7,Summer,Pennsylvania,PA,Northeast,RFC,Cold,Equipment Failure,Transmission,376.0,6.266666666666667,Under 1 day,43903.0,2123.4,1
139,2010-07-15 19:00:00,2010,7,Summer,Michigan,MI,East North Central,RFC,Cold,Severe Weather,,6030.0,100.5,More than 3 days,127534.0,2034.1,1
7,2010-07-17 20:30:00,2010,7,Summer,Minnesota,MN,East North Central,MRO,Cold,Severe Weather,Tornadoes,2970.0,49.5,1 to 3 days,63000.0,2279.0,1
1403,2010-07-21 18:44:00,2010,7,Summer,Connecticut,CT,Northeast,NPCC,Cold,Severe Weather,Thunderstorm,76.0,1.2666666666666666,Under 1 day,50100.0,1721.9,1
680,2010-07-23 10:00:00,2010,7,Summer,Utah,UT,Southwest,WECC,Cold,Public Appeal,,2275.0,37.916666666666664,1 to 3 days,,2737.1,1
158,2010-07-23 19:30:00,2010,7,Summer,Michigan,MI,East North Central,RFC,Cold,Severe Weather,,4260.0,71.0,1 to 3 days,82000.0,2034.1,1
544,2010-07-25 15:10:00,2010,7,Summer,Maryland,MD,Northeast,RFC,Cold,Severe Weather,,7700.0,128.33333333333334,More than 3 days,297700.0,2511.4,1
572,2010-07-25 15:20:00,2010,7,Summer,Maryland,MD,Northeast,RFC,Cold,Severe Weather,,3040.0,50.666666666666664,1 to 3 days,124000.0,2511.4,1
1328,2010-07-25 16:11:00,2010,7,Summer,Virginia,VA,Southeast,SERC,Cold,Severe Weather,,235.0,3.9166666666666665,Under 1 day,81000.0,2265.2,1
1327,2010-07-29 17:43:00,2010,7,Summer,Virginia,VA,Southeast,SERC,Cold,Severe Weather,Thunderstorm,144.0,2.4,Under 1 day,55000.0,2265.2,1
1194,2010-07-29 18:39:00,2010,7,Summer,California,CA,West,WECC,Cold,Severe Weather,Wildfire,47.0,0.7833333333333333,Under 1 day,,4303.7,1
1240,2010-07-29 18:39:00,2010,7,Summer,California,CA,West,WECC,Cold,Severe Weather,Wildfire,47.0,0.7833333333333333,Under 1 day,,4303.7,1
1198,2010-08-02 12:00:00,2010,8,Summer,California,CA,West,WECC,Cold,Fuel Supply Emergency,Hydro,660.0,11.0,Under 1 day,,4303.7,1
994,2010-08-02 12:45:00,2010,8,Summer,Louisiana,LA,South,SERC,Cold,Public Appeal,,2775.0,46.25,1 to 3 days,,1685.8,1
995,2010-08-02 12:45:00,2010,8,Summer,Louisiana,LA,South,SPP,Cold,Public Appeal,,2775.0,46.25,1 to 3 days,,1685.8,1
998,2010-08-02 12:45:00,2010,8,Summer,Louisiana,LA,South,SERC,Cold,Public Appeal,,2775.0,46.25,1 to 3 days,,1685.8,1
1000,2010-08-02 12:45:00,2010,8,Summer,Louisiana,LA,South,SERC,Cold,Public Appeal,,2775.0,46.25,1 to 3 days,,1685.8,1
843,2010-08-05 15:30:00,2010,8,Summer,District of Columbia,DC,Northeast,RFC,Cold,Severe Weather,Thunderstorm,390.0,6.5,Under 1 day,76729.0,9856.5,1
1333,2010-08-05 15:54:00,2010,8,Summer,Virginia,VA,Southeast,RFC,Cold,Severe Weather,Thunderstorm,3366.0,56.1,1 to 3 days,145157.0,2265.2,1
936,2010-08-09 12:00:00,2010,8,Summer,New York,NY,Northeast,NPCC,Cold,Fuel Supply Emergency,,10080.0,168.0,More than 3 days,,4161.4,1
850,2010-08-12 06:45:00,2010,8,Summer,District of Columbia,DC,Northeast,RFC,Cold,Severe Weather,,855.0,14.25,Under 1 day,101003.0,9856.5,1
1348,2010-08-12 08:21:00,2010,8,Summer,Nebraska,NE,West North Central,SPP,Cold,Public Appeal,,159.0,2.65,Under 1 day,,2549.1,1
60,2010-08-12 15:42:00,2010,8,Summer,Wisconsin,WI,East North Central,MRO,Cold,Public Appeal,,388.0,6.466666666666667,Under 1 day,7600.0,2123.3,1
120,2010-08-19 18:00:00,2010,8,Summer,Michigan,MI,East North Central,RFC,Cold,Severe Weather,,5610.0,93.5,More than 3 days,80000.0,2034.1,1
282,2010-08-23 17:50:00,2010,8,Summer,Texas,TX,South,TRE,Cold,Severe Weather,,940.0,15.666666666666666,Under 1 day,81586.0,2435.3,1
1098,2010-09-01 10:20:00,2010,9,Fall,California,CA,West,WECC,Cold,Islanding,,144.0,2.4,Under 1 day,15000.0,4303.7,1
250,2010-09-07 14:02:00,2010,9,Fall,Texas,TX,South,TRE,Cold,Severe Weather,Hurricanes,685.0,11.416666666666666,Under 1 day,340350.0,2435.3,1
1343,2010-09-20 17:00:00,2010,9,Fall,Virginia,VA,Southeast,SERC,Cold,Public Appeal,,30.0,0.5,Under 1 day,,2265.2,1
164,2010-09-21 21:31:00,2010,9,Fall,Michigan,MI,East North Central,RFC,Cold,Severe Weather,Thunderstorm,1019.0,16.983333333333334,Under 1 day,138000.0,2034.1,1
1220,2010-09-22 06:12:00,2010,9,Fall,California,CA,West,WECC,Cold,System Operability Disruption,,1008.0,16.8,Under 1 day,,4303.7,1
589,2010-09-22 16:08:00,2010,9,Fall,Pennsylvania,PA,Northeast,RFC,Cold,Severe Weather,Thunderstorm,4792.0,79.86666666666666,More than 3 days,52000.0,2123.4,1
595,2010-09-22 17:38:00,2010,9,Fall,Pennsylvania,PA,Northeast,RFC,Cold,Severe Weather,Thunderstorm,3232.0,53.86666666666667,1 to 3 days,82861.0,2123.4,1
1093,2010-09-27 15:15:00,2010,9,Fall,California,CA,West,WECC,Cold,System Operability Disruption,,177.0,2.95,Under 1 day,,4303.7,1
1224,2010-10-05 05:45:00,2010,10,Fall,California,CA,West,WECC,Cold,Severe Weather,Wind/Rain,2895.0,48.25,1 to 3 days,73514.0,4303.7,1
354,2010-10-26 09:00:00,2010,10,Fall,Illinois,IL,Central,RFC,Cold,Severe Weather,Thunderstorm,3000.0,50.0,1 to 3 days,192106.0,2877.6,1
3,2010-10-26 20:00:00,2010,10,Fall,Minnesota,MN,East North Central,MRO,Cold,Severe Weather,Heavy Wind,3000.0,50.0,1 to 3 days,70000.0,2279.0,1
61,2010-10-27 04:00:00,2010,10,Fall,Wisconsin,WI,East North Central,MRO,Cold,Severe Weather,Heavy Wind,480.0,8.0,Under 1 day,63000.0,2123.3,1
111,2010-10-27 08:00:00,2010,10,Fall,Michigan,MI,East North Central,RFC,Cold,Severe Weather,Heavy Wind,2820.0,47.0,1 to 3 days,285000.0,2034.1,1
386,2010-10-27 17:00:00,2010,10,Fall,Illinois,IL,Central,RFC,Cold,Severe Weather,Heavy Wind,2100.0,35.0,1 to 3 days,127000.0,2877.6,1
1235,2010-10-27 17:16:00,2010,10,Fall,California,CA,West,WECC,Cold,Islanding,,11.0,0.18333333333333332,Under 1 day,2674.0,4303.7,1
1164,2010-10-31 22:26:00,2010,10,Fall,California,CA,West,WECC,Cold,System Operability Disruption,,199.0,3.316666666666667,Under 1 day,,4303.7,1
1357,2010-11-04 09:46:00,2010,11,Fall,Wyoming,WY,West North Central,WECC,Cold,Equipment Failure,Transmission,61.0,1.0166666666666666,Under 1 day,,1876.2,1
1218,2010-11-06 15:53:00,2010,11,Fall,California,CA,West,WECC,Cold,Islanding,,135.0,2.25,Under 1 day,4.0,4303.7,1
1463,2010-11-08 06:47:00,2010,11,Fall,Maine,ME,Northeast,NPCC,Cold,Severe Weather,Winter Storm,673.0,11.216666666666667,Under 1 day,60863.0,1428.0,1
6,2010-11-13 15:00:00,2010,11,Fall,Minnesota,MN,East North Central,MRO,Cold,Severe Weather,Winter Storm,1860.0,31.0,1 to 3 days,60000.0,2279.0,1
1276,2010-11-21 01:39:00,2010,11,Fall,California,CA,West,WECC,Cold,Severe Weather,Winter Storm,5227.0,87.11666666666666,More than 3 days,60000.0,4303.7,1
447,2010-11-22 23:00:00,2010,11,Fall,Washington,WA,Northwest,WECC,Cold,Severe Weather,Winter Storm,2700.0,45.0,1 to 3 days,123535.0,2380.0,1
1264,2010-11-23 14:01:00,2010,11,Fall,California,CA,West,WECC,Cold,Islanding,,251.0,4.183333333333334,Under 1 day,7077.0,4303.7,1
1169,2010-12-03 21:32:00,2010,12,Winter,California,CA,West,WECC,Cold,Islanding,,268.0,4.466666666666667,Under 1 day,7077.0,4303.7,1
127,2010-12-12 16:30:00,2010,12,Winter,Michigan,MI,East North Central,RFC,Cold,Severe Weather,,4170.0,69.5,1 to 3 days,60175.0,2034.1,1
1232,2010-12-14 07:20:00,2010,12,Winter,California,CA,West,WECC,Cold,Islanding,,5.0,0.08333333333333333,Under 1 day,6635.0,4303.7,1
1167,2010-12-14 07:36:00,2010,12,Winter,California,CA,West,WECC,Cold,System Operability Disruption,,1524.0,25.4,1 to 3 days,,4303.7,1
398,2010-12-18 05:00:00,2010,12,Winter,Washington,WA,Northwest,WECC,Cold,Severe Weather,,2460.0,41.0,1 to 3 days,92090.0,2380.0,1
980,2010-12-30 14:00:00,2010,12,Winter,New York,NY,Northeast,RFC,Cold,Fuel Supply Emergency,,18240.0,304.0,More than 3 days,,4161.4,1
1434,2011-01-12 06:00:00,2011,1,Winter,Massachusetts,MA,Northeast,NPCC,Cold,Severe Weather,Winter Storm,480.0,8.0,Under 1 day,80000.0,2016.3,1
1074,2011-01-13 07:21:00,2011,1,Winter,Florida,FL,Southeast,FRCC,Cold,System Operability Disruption,,52.0,0.8666666666666667,Under 1 day,20900.0,2315.2,1
1524,2011-01-23 07:00:00,2011,1,Winter,Idaho,ID,Northwest,WECC,Cold,Intentional Attack,Vandalism,360.0,6.0,Under 1 day,0.0,2216.8,1
257,2011-01-24 13:20:00,2011,1,Winter,Texas,TX,South,WECC,Cold,Intentional Attack,Vandalism,10.0,0.16666666666666666,Under 1 day,0.0,2435.3,1
875,2011-01-25 03:23:00,2011,1,Winter,Delaware,DE,Northeast,RFC,Cold,Intentional Attack,Vandalism,457.0,7.616666666666666,Under 1 day,0.0,1838.3,1
1485,2011-01-26 09:25:00,2011,1,Winter,Nevada,NV,West,WECC,Cold,Intentional Attack,Vandalism,1895.0,31.583333333333332,1 to 3 days,0.0,3314.8,1
98,2011-01-26 09:33:00,2011,1,Winter,Michigan,MI,East North Central,RFC,Cold,Intentional Attack,Vandalism,1770.0,29.5,1 to 3 days,0.0,2034.1,1
845,2011-01-26 17:00:00,2011,1,Winter,District of Columbia,DC,Northeast,RFC,Cold,Severe Weather,Winter Storm,6660.0,111.0,More than 3 days,210000.0,9856.5,1
547,2011-01-26 18:28:00,2011,1,Winter,Maryland,MD,Northeast,RFC,Cold,Severe Weather,Winter Storm,4232.0,70.53333333333333,1 to 3 days,234326.0,2511.4,1
1322,2011-01-26 19:43:00,2011,1,Winter,Virginia,VA,Southeast,SERC,Cold,Severe Weather,Winter Storm,1355.0,22.583333333333332,Under 1 day,150084.0,2265.2,1
947,2011-01-27 17:00:00,2011,1,Winter,New York,NY,Northeast,NPCC,Cold,Fuel Supply Emergency,Coal,3600.0,60.0,1 to 3 days,,4161.4,1
390,2011-02-01 21:00:00,2011,2,Winter,Illinois,IL,Central,RFC,Cold,Severe Weather,Winter Storm,1020.0,17.0,Under 1 day,190000.0,2877.6,1
602,2011-02-02 03:00:00,2011,2,Winter,Pennsylvania,PA,Northeast,RFC,Cold,Severe Weather,Winter Storm,4139.0,68.98333333333333,1 to 3 days,213000.0,2123.4,1
237,2011-02-02 05:43:00,2011,2,Winter,Texas,TX,South,TRE,Cold,System Operability Disruption,,1697.0,28.283333333333335,1 to 3 days,1069730.0,2435.3,1
516,2011-02-02 06:22:00,2011,2,Winter,Arizona,AZ,Southwest,WECC,Cold,System Operability Disruption,,215.0,3.5833333333333335,Under 1 day,69000.0,2625.4,1
1223,2011-02-03 15:00:00,2011,2,Winter,California,CA,West,WECC,Cold,Fuel Supply Emergency,Natural Gas,1260.0,21.0,Under 1 day,,4303.7,1
171,2011-02-03 22:04:00,2011,2,Winter,Texas,TX,South,TRE,Cold,System Operability Disruption,,868.0,14.466666666666667,Under 1 day,86013.0,2435.3,1
206,2011-02-09 03:45:00,2011,2,Winter,Texas,TX,South,TRE,Cold,Severe Weather,Winter Storm,327.0,5.45,Under 1 day,60000.0,2435.3,1
449,2011-02-09 14:54:00,2011,2,Winter,Washington,WA,Northwest,WECC,Cold,Intentional Attack,Vandalism,126.0,2.1,Under 1 day,0.0,2380.0,1
170,2011-02-09 16:30:00,2011,2,Winter,Texas,TX,South,TRE,Cold,Severe Weather,Winter,1203.0,20.05,Under 1 day,,2435.3,1
1145,2011-02-17 01:25:00,2011,2,Winter,California,CA,West,WECC,Cold,Severe Weather,Storm,3408.0,56.8,1 to 3 days,80000.0,4303.7,1
1101,2011-02-17 13:00:00,2011,2,Winter,California,CA,West,WECC,Cold,Intentional Attack,Vandalism,8873.0,147.88333333333333,More than 3 days,0.0,4303.7,1
605,2011-02-19 12:30:00,2011,2,Winter,Pennsylvania,PA,Northeast,RFC,Cold,Severe Weather,Storm,930.0,15.5,Under 1 day,118000.0,2123.4,1
97,2011-02-20 16:00:00,2011,2,Winter,Michigan,MI,East North Central,RFC,Cold,Severe Weather,Winter Storm,4320.0,72.0,More than 3 days,160000.0,2034.1,1
1287,2011-02-24 16:51:00,2011,2,Winter,Arkansas,AR,South,SPP,Cold,Islanding,,3.0,0.05,Under 1 day,,1492.8,1
1147,2011-02-25 08:00:00,2011,2,Winter,California,CA,West,WECC,Cold,Severe Weather,Winter Storm,4890.0,81.5,More than 3 days,80000.0,4303.7,1
671,2011-02-25 10:30:00,2011,2,Winter,Utah,UT,Southwest,WECC,Cold,Intentional Attack,Vandalism,15.0,0.25,Under 1 day,0.0,2737.1,1
1344,2011-02-25 15:20:00,2011,2,Winter,Virginia,VA,Southeast,SERC,Cold,Severe Weather,,160.0,2.6666666666666665,Under 1 day,50000.0,2265.2,1
538,2011-02-25 15:23:00,2011,2,Winter,Maryland,MD,Northeast,RFC,Cold,Severe Weather,,3037.0,50.61666666666667,1 to 3 days,93000.0,2511.4,1
948,2011-03-01 08:00:00,2011,3,Spring,New York,NY,Northeast,NPCC,Cold,Fuel Supply Emergency,Coal,5850.0,97.5,More than 3 days,,4161.4,1
678,2011-03-06 02:54:00,2011,3,Spring,Utah,UT,Southwest,WECC,Cold,Intentional Attack,Vandalism,3186.0,53.1,1 to 3 days,0.0,2737.1,1
985,2011-03-08 08:00:00,2011,3,Spring,New York,NY,Northeast,NPCC,Cold,Fuel Supply Emergency,Coal,14400.0,240.0,More than 3 days,,4161.4,1
199,2011-03-10 12:03:00,2011,3,Spring,Texas,TX,South,TRE,Cold,Intentional Attack,Vandalism,1077.0,17.95,Under 1 day,,2435.3,1
1159,2011-03-11 07:02:00,2011,3,Spring,California,CA,West,WECC,Cold,System Operability Disruption,,133.0,2.216666666666667,Under 1 day,6800.0,4303.7,1
815,2011-03-13 14:20:00,2011,3,Spring,Oregon,OR,Northwest,WECC,Cold,Severe Weather,,1526.0,25.433333333333334,1 to 3 days,9000.0,2804.9,1
567,2011-03-14 07:30:00,2011,3,Spring,Maryland,MD,Northeast,RFC,Cold,Intentional Attack,Vandalism,565.0,9.416666666666666,Under 1 day,,2511.4,1
